Node,s_betweenness
tease,0.0007013810425028926
robbery,0.0006922198205806256
crush,0.0006720794505374057
bloody,0.0006675529338627245
isolate,0.0006656806487591801
discrimination,0.0006646416488446911
hopeless,0.0006523607241028142
god,0.000647729534841757
oppose,0.0006438349697106547
downfall,0.0006404445922430008
vampire,0.0006400101462129352
case,0.0006351660765974814
burglar,0.0006345923355028494
disable,0.0006288883177870843
punch,0.0006224497617852944
ominous,0.0006204591592240702
anarchist,0.0006196399741025421
reject,0.0006154091081449731
sting,0.0006115524965399253
outcast,0.0005975042527094383
unrest,0.0005938057744056135
excite,0.0005824170062051757
hurricane,0.0005820983736572752
suspect,0.0005786640900635912
tremor,0.0005753900138221618
poisonous,0.0005694856103735248
alarm,0.0005689223423334863
misery,0.000566512271440868
wail,0.0005664208639669753
flee,0.0005562632858042416
dinosaur,0.0005491172410723678
smash,0.0005445506513772486
rifle,0.0005387930748135172
violation,0.0005312197857788116
overpower,0.0005272043615080672
restriction,0.0005218252497189004
rot,0.0005216373697726834
sneak,0.0005115475941990723
doubt,0.0005109473057971882
armor,0.000510305880199612
arsenic,0.0005004380948792047
unsafe,0.0004960493785321424
viper,0.0004958049491312526
forget,0.0004888913626183282
stigma,0.00048423270995685873
oman,0.0004838782459961264
defend,0.00048327775075403056
tower,0.00047282182569769983
avoidance,0.0004715906571623216
homeless,0.00047092202537071353
torment,0.0004702589094361181
divorce,0.0004664319117944387
seize,0.00046327734361574914
goblin,0.000457114603467951
invade,0.00045534430533764405
lawsuit,0.0004551298484684565
recession,0.00044854509288435153
dire,0.0004419996558771175
witchcraft,0.00043887759954217053
uneasy,0.0004372195477467047
slayer,0.0004364403785644224
risk,0.00043612614006670097
flu,0.0004310404378847056
sentence,0.00042585024456253637
shortage,0.0004254000757562958
repent,0.0004245793710358171
frantic,0.00042332595392479284
spider,0.0004229490281053234
unexpected,0.0004184750671421153
rob,0.000418265543518987
repression,0.0004115345787015188
gallow,0.0004112571639055461
dreadful,0.000406286907277274
ogre,0.0004026058667153255
contagious,0.0004015847972316084
jungle,0.00039937305306520524
hateful,0.00039337176818696244
disappear,0.0003905121770678869
tragedy,0.0003903994625340221
bacteria,0.00038916512152028956
caution,0.0003888819736237909
dread,0.0003885690350257094
predicament,0.0003882370665238476
lightning,0.00037906834800621346
invader,0.0003766861951023406
wince,0.0003735942456374504
confine,0.0003715022854513816
ambulance,0.0003711208538109463
hangman,0.0003655678599171726
schizophrenia,0.00036540227418968893
fever,0.00036464215495843056
resist,0.0003571616586214503
troublesome,0.0003543480924551496
decay,0.0003521948662788091
reluctant,0.00034858506427154235
insecure,0.0003485214138500137
dominate,0.00033849579154708565
explosive,0.00033815321657446013
suffocate,0.00033730142914597773
parade,0.00033612877131843105
obstacle,0.0003310466624326894
thunder,0.0003289608049447524
hunter,0.00032687800126803294
massacre,0.00032660208331574525
sacrifice,0.0003236318507823277
peril,0.00032361847195898325
weight,0.00032322997880399013
prey,0.0003221669036154634
fortress,0.0003208899959123232
thug,0.00031923750457254715
slavery,0.0003177644366748113
combat,0.0003101309344482801
strangle,0.0003098919400676925
hostile,0.00030948712288777374
warfare,0.00030649315813653275
cobra,0.0003039987461017256
mob,0.0003013630657016903
imprisonment,0.00030006089564127474
infection,0.0002976857336127706
maniac,0.00029636521295891476
taboo,0.00029635319467456376
parasite,0.0002957685243382511
