Node,s_betweenness
eager,0.0006532679325170714
welcome,0.0006433344194978855
cream,0.0006353072044660075
clown,0.0006227775688686258
practice,0.0006124202193987195
flirt,0.0006089417677234228
receive,0.0006028138584031905
successful,0.0005977938688993578
champion,0.0005892990499654634
hobby,0.0005673520958166722
heavenly,0.0005662173528328805
prosper,0.0005654160364012467
precious,0.0005650672431925677
loyal,0.000561163032001066
zeal,0.0005605493397943144
thanksgive,0.0005589653523690907
musical,0.0005551761369033607
choir,0.0005539780178842316
excel,0.0005338178064329484
admiration,0.0005324509037871994
luxury,0.000531345551592401
graduation,0.0005267472790684157
teach,0.0005185352400268828
charm,0.0005129127453566722
swim,0.0005033528560653646
uplift,0.0004988292083627447
sensual,0.0004942636369196813
cuddle,0.0004935529773893006
marry,0.0004804772857839701
celebrity,0.00047197921753764326
medal,0.0004568624086249588
picturesque,0.0004487064454147269
childhood,0.0004431698406039251
cherish,0.00042840751091402436
lyrical,0.00042355657615800223
entertainment,0.00041692850779281496
rejoice,0.00041544464756406216
exquisite,0.0004136058436021896
shop,0.00041302164829623973
compliment,0.00040545544710605247
bless,0.000401701676618792
appreciation,0.0003836089526269623
rescue,0.0003813078009272965
saint,0.00038061323972394655
elegant,0.00037560807812850316
festival,0.0003752619773520519
heal,0.00037362709402009723
gorgeous,0.0003709132695580401
freely,0.0003644372806367115
abundant,0.00036311517279765
nurture,0.00035250965767849444
weight,0.00035178413992612126
inspiration,0.00034664701936689774
playground,0.0003415788413357079
eagerness,0.0003401237131428295
sunny,0.0003380065343297003
illuminate,0.0003289238295410578
massage,0.00032542378424993526
intense,0.0003247870675038054
privilege,0.000323697490778841
ecstatic,0.000322871219043817
advance,0.0003208763831898377
salary,0.0003118797708286567
thrive,0.0003116254356770371
magical,0.00030873322835020745
fortune,0.0003079007450169393
affection,0.00030044943899796363
angelic,0.00030008058901205434
esteem,0.000283461494513564
glad,0.0002699673690214956
healing,0.00026922327317571124
cheery,0.00026873529401697123
festive,0.0002619555708557298
equality,0.00025995724451586
magnificent,0.00025949936316083794
fulfillment,0.0002546094220971712
godly,0.0002493915772066973
luscious,0.0002485768651717726
leisure,0.0002478562141031253
prestige,0.00024680276512507063
enlighten,0.0002451216675196586
remarkable,0.0002436774154420719
heroic,0.00023713040123098138
ecstasy,0.0002356721152036141
kitten,0.00023278675465716135
virtuous,0.00023234229809686625
volunteer,0.00023188939240308327
spouse,0.00023176908916083263
erotic,0.00023148875950504112
ambition,0.0002198044834727135
